Prueba,Tama�o_10,Tama�o_20,Tama�o_30,Tama�o_40,Tama�o_50,Tama�o_60,Tama�o_70,Tama�o_80,Tama�o_90,Tama�o_100,Tama�o_110,Tama�o_120,Tama�o_130,Tama�o_140,Tama�o_150,Tama�o_160,Tama�o_170,Tama�o_180,Tama�o_190,Tama�o_200,Tama�o_210,Tama�o_220,Tama�o_230,Tama�o_240,Tama�o_250,Tama�o_260,Tama�o_270,Tama�o_280,Tama�o_290,Tama�o_300,Tama�o_310,Tama�o_320,Tama�o_330,Tama�o_340,Tama�o_350,Tama�o_360,Tama�o_370,Tama�o_380,Tama�o_390,Tama�o_400,Tama�o_410,Tama�o_420,Tama�o_430,Tama�o_440,Tama�o_450,Tama�o_460,Tama�o_470,Tama�o_480,Tama�o_490,Tama�o_500,Tama�o_510,Tama�o_520,Tama�o_530,Tama�o_540,Tama�o_550,Tama�o_560,Tama�o_570,Tama�o_580,Tama�o_590,Tama�o_600,Tama�o_610,Tama�o_620,Tama�o_630,Tama�o_640,Tama�o_650,Tama�o_660,Tama�o_670,Tama�o_680,Tama�o_690,Tama�o_700,Tama�o_710,Tama�o_720,Tama�o_730,Tama�o_740,Tama�o_750,Tama�o_760,Tama�o_770,Tama�o_780,Tama�o_790,Tama�o_800,Tama�o_810,Tama�o_820,Tama�o_830,Tama�o_840,Tama�o_850,Tama�o_860,Tama�o_870,Tama�o_880,Tama�o_890,Tama�o_900,Tama�o_910,Tama�o_920,Tama�o_930,Tama�o_940,Tama�o_950,Tama�o_960,Tama�o_970,Tama�o_980,Tama�o_990,Tama�o_1000
36,600,2100,4300,7100,15700,13200,15800,27000,33800,46600,46800,70000,73200,77000,93000,80100,120200,136900,140200,127900,134000,213400,172900,235000,242800,389100,544400,245200,322800,374400,371700,308800,531200,529500,364000,399200,549100,449700,582200,486700,598200,607800,677400,586500,1060300,1039500,662200,1037900,962400,1112800,823000,1052300,1284800,1102700,1266000,1260800,992500,988800,1540600,1534500,1973500,1489700,1727400,1251000,1343200,2389800,1356000,4084400,2345000,1487300,2021100,1564600,2122700,2061000,1729300,1717900,1792800,1813600,2493700,2489800,2049500,3006500,2207200,2622700,2693200,2270900,2173500,2812800,3089400,3144200,3054600,2579100,2628100,2744000,3425600,3416900,3501000,2843300,3309100,5428700
37,600,2000,4200,7100,14800,11600,16400,29100,35500,45600,49000,66100,62000,77200,92400,83200,113900,137100,143800,125500,137300,198200,169400,230100,228500,389900,529100,240200,317100,391500,372500,299100,564000,479800,362000,384000,549700,457800,565200,488700,597100,574500,674200,596200,1613000,1023000,675900,1110000,941600,1101700,811300,1018100,1306200,1064500,983200,1104900,1196500,1006300,1501900,1568900,1963400,1376700,1697200,1213500,1251300,1856600,1344700,1804600,2357300,1501700,4148900,1619500,2095700,1928200,1647300,1703900,1758700,1834100,1907600,2475600,1990900,1973000,2230700,2656700,2651600,2219300,2190100,2869500,3082000,3102300,3084400,2563700,2609400,2774100,3390000,3402900,3477100,2864100,3407200,5079200
38,500,1800,4700,7400,20500,12600,17400,28000,33900,48100,47300,55400,63700,72600,97000,83800,117300,133000,145800,126300,133300,220100,172200,226700,234000,393800,551100,248200,314100,397200,366300,307400,640900,445600,366400,404700,563500,535300,579000,485700,587000,554700,668700,599100,1877300,1134400,658500,1060400,924000,1007300,791300,1254500,1093000,1131100,987300,1258100,1226900,997800,1552200,1323200,1972600,1838200,1546900,1222900,1267900,1757500,1339100,1689300,2515800,1505500,3674100,2139000,2117600,1909100,1667000,1718200,1772300,1835100,1867700,1899600,1991500,2022600,2189700,2659000,2654200,2242700,2198000,2862800,3014800,3154300,3027300,2565200,3181600,2740200,3425500,3431300,3506700,2874100,3368600,5016100
39,1300,2000,4300,8000,15800,13000,17000,27600,34500,43800,57400,54600,65700,76700,96200,82900,119500,130800,143400,123000,144000,200300,170700,228700,238700,391300,505900,244500,316300,375800,368100,304400,508100,452200,377900,396900,572500,605100,573000,481500,601300,569400,915200,593300,1860800,1011700,662300,1032200,916000,961000,811100,1541300,1001700,892500,983700,1247600,1174200,1078500,1735300,1409500,1958200,1442100,1864800,1231000,1236500,1581800,1331700,1736600,2152100,1510400,3829300,1570600,2436700,1958900,1680000,1748500,1769400,1844800,1818500,1924000,1987200,2412000,2222600,2588800,2635400,2294600,2191600,2819900,3079300,3047800,3031800,2580900,3208700,2801000,3355200,3384100,3402500,3674400,3488300,4722100
40,1300,1700,4300,7500,41900,12800,17800,28700,35600,47200,69800,58200,66800,76600,91600,81700,114900,132900,144800,128600,142900,226000,170200,230700,233500,387300,478600,237400,318400,385200,368000,312400,525100,452200,375300,392600,569000,710500,568900,477100,625300,562400,1025900,591900,1726400,868700,662000,1026000,936600,968900,806400,1049900,1035700,898400,972900,1181400,1759900,1100800,1051700,1296600,1679100,1168500,1996500,1234400,1269000,1649100,1356500,1686600,1950300,1476700,4454800,1598600,3925100,1929100,1633400,1732200,1876800,1859300,1866300,1959300,1974800,2536900,2179100,2578100,2685200,2262700,2176700,2786500,3106000,3113100,3023900,2538400,3088600,2724300,3429200,3428300,3530800,3725300,3410600,4853700
41,500,1900,4400,7700,13100,13000,17200,28600,34200,45600,47800,59600,63300,80200,95200,82100,116800,136400,144000,132100,142400,207300,177800,231200,224300,388700,507100,236400,315700,390100,366400,303800,552200,453100,373100,403600,573100,766300,562800,479500,611800,570000,884000,601300,1734800,863000,653600,972700,902500,952000,815400,838500,995100,888500,974300,1256500,1332400,1122400,1065200,1320100,1697700,1208300,1931700,1249400,1237400,1562900,1334000,1665500,1933300,1487000,4477500,1609600,3339900,1945500,1710200,1700000,1786500,1811700,1869800,1907500,1974600,2501800,2173800,2580800,2669000,2241800,2185700,2939000,2315100,3074600,3087900,2549600,3091300,2779400,3363600,3404800,3467900,3767600,3370900,5084000
42,500,2300,4400,6800,11800,13300,17100,28900,33900,44100,52500,55600,64100,79600,89800,83200,116300,137300,148000,123800,139400,207600,170300,225400,312300,379600,526200,238800,319800,389200,371300,301900,536500,447300,378400,412700,559500,615700,568500,483600,601300,574000,615600,668100,1691400,864400,667300,945600,1218700,971000,804700,824600,1002100,894100,1003800,1209700,1195500,1193700,1021700,1260300,1717600,1199000,1921400,1227000,1268400,1739900,1332600,1664200,1982800,1658500,3897800,1558800,3255400,1939600,1669400,1721800,1864600,1822400,1833900,1944400,2062200,2532000,2140700,2621500,2649000,2239700,2193800,2878000,2385300,3121000,3094300,2518500,3204800,2771500,3402800,3411300,3427400,3800000,3473100,5055700
43,1000,1500,4300,7300,11600,12300,16900,28500,34100,48100,48600,52000,68300,77200,89200,83800,115400,138100,145100,122600,140200,193600,174300,221100,364600,387400,530900,234100,323200,389700,362100,305700,532300,460100,374400,472700,558000,646900,560300,484700,603100,569500,571400,813600,1350300,867200,668100,1210400,1200000,950900,888600,810200,1031300,1040800,998600,1150000,1287700,1012300,1042600,1316400,1707900,1163200,2033400,1238300,1256000,1609000,1350100,1662100,1966400,1504200,3467200,1567900,3179400,2085200,1685600,1913400,2242000,1807200,1840700,1872600,2200500,7146000,2154900,2545500,2673900,2305800,2449900,2826400,2359200,3184600,3018700,2542200,3174300,2749200,3332100,3443200,3461100,3722200,3383800,5229900
44,800,1900,4200,6900,11100,13200,16800,28000,32300,48800,50700,53300,80000,98000,91400,84100,116100,132000,141900,126700,136400,212400,172000,230900,245600,390000,530100,240500,327400,402100,365500,313300,554600,456500,373500,408500,565700,558700,565400,475800,605100,573400,575000,710100,1298300,863200,666700,1192300,979200,948400,1376500,811800,1187600,1309800,987000,1134300,1174400,1036500,1041200,1274100,1827300,1167100,1888000,1230300,1246000,1611100,1713900,1714400,1988500,1589400,3505200,1574800,2802200,2033100,1645500,2134400,2117000,1769500,1911400,1932700,2461700,2924500,2110700,2589300,2658200,2234500,2597600,2891700,2364800,3060800,3039100,2496000,3149400,2728500,3366400,3418200,3444800,3669300,3439000,3022300
45,500,2300,4100,7200,13100,13000,17300,27100,34600,43100,46800,53700,74800,86800,90400,82100,116400,136100,143000,124400,137100,203500,170600,228300,236400,391100,452700,239500,1140500,377000,369300,305100,538000,460600,359000,403800,563900,562400,769300,481600,609200,571000,590600,711300,1339600,866200,663800,1114000,1058200,976100,1293100,809100,1057200,1831500,971400,1119400,1168800,1020500,1048800,1317200,1668300,1185000,1659600,1793700,1250100,1627300,2275500,1709400,1965900,1460400,3479000,1573500,1731200,1914500,1721300,2153900,2109400,1828400,1864300,1892100,2297300,3230000,2143100,2697300,2694900,2249700,2597000,2833100,2362400,3045900,3033000,2486800,3209200,2760600,3324200,3527500,3414800,3958600,3444000,3549300
46,500,2100,4300,7500,10700,12700,16300,27700,34400,46100,60400,54900,71400,80900,92200,83100,121000,135700,145700,126400,137000,211500,177300,222100,222700,392000,443300,686200,395500,393100,364200,307300,541900,452900,371100,407500,562100,548600,452000,479900,704700,572400,576000,712300,949500,902200,666100,876300,1380300,985600,1084500,814200,1299200,1390400,980700,1149500,1177000,997900,1056900,1263900,1661400,1200800,1499000,1237200,1757200,1926300,1739600,1695500,2035600,1463700,3452600,1605000,1752500,1953500,1648800,2098100,2173800,1790800,1861200,1882600,1996500,3208200,2136300,2730000,2731900,2223800,2618800,2870500,2320800,3111400,3074500,2510900,3190400,2749600,3333900,3437600,3419300,4350900,3441700,3955300
47,500,1900,4100,7800,15100,13400,19000,27800,32900,78500,48100,60200,67700,75300,90700,83800,120000,138100,146300,128700,139300,221000,172900,233800,209300,395200,442500,261400,396500,389700,369500,311900,543000,445900,365600,412000,554600,550700,445200,482100,1059400,574200,572800,701500,925000,886000,656000,918300,975100,1269300,1136100,805700,1255700,1325800,1020900,1131800,1178400,984400,1064900,1367400,1668400,1169200,1490100,1220600,1445000,1588400,1696000,1721700,1879200,1457900,3462000,1578400,1747600,1948000,1657300,2179900,2178600,1857600,1878900,1962300,1976100,3187800,2138900,2664500,2707200,2223600,2588000,2837600,2345900,3032200,3087800,2528000,3289000,2754400,3417900,3411700,3406100,3447400,3335700,4041800
48,600,1800,4300,7100,10300,12500,23300,26700,35100,46700,53400,61700,65700,77800,88000,82700,111500,133700,145500,133700,140300,215500,170600,227800,191600,386500,446000,241200,387900,402700,364400,303000,541800,449800,367100,412000,548300,545100,454100,489300,647400,563100,570000,682600,894100,886000,673700,1399400,906400,1389900,1386500,809000,1400000,1343700,1073000,1159300,1150700,998000,1065700,1356400,1716100,1175100,1517500,1241700,1575300,1649200,1670600,1692300,1902900,1442300,3565900,1889100,1743400,1930600,1644800,2118000,1831800,1831700,1852500,1897000,1990300,4946000,2129200,2603000,2660300,2243100,2565500,3168100,2363800,3148300,3057300,2573400,3224500,2786500,3390500,3422900,3410200,3439200,3118600,3957800
49,600,1900,4200,6800,12400,12600,17000,26700,35900,47900,49500,53200,82300,76300,95800,85700,116800,138700,140800,124800,140600,203600,174000,230100,191400,390000,457100,250800,376800,386100,361900,308800,542800,458300,373400,403200,557800,549800,454700,483300,621200,571200,576400,682400,982700,1049000,786600,1093600,919600,958800,1175000,828600,1426900,1361700,988200,1117600,1179000,991000,1043600,1312900,1759700,1558900,1493700,1236900,1635900,1616000,1683900,1704500,1832200,1474200,3414500,1941000,1721000,1915200,1652700,2122200,1768900,1795700,2040400,1895200,2017900,3774000,2133900,2607300,2700400,2220300,3162500,2848600,2384500,3378100,3025900,2524300,3219900,2726100,3380400,3405600,3464200,3299800,3077300,4252700
50,600,1800,3900,7200,10700,12500,16500,27000,32400,49300,56000,53100,66400,81000,96500,81400,113100,137500,144400,126700,139900,204300,173600,231400,203600,388600,461000,260900,316400,399800,391900,308800,562700,455100,362500,415600,543200,547400,438000,492100,634800,582600,583400,877000,1015000,2221800,683400,914400,926900,1115500,981400,822400,1227200,1319700,998700,1095300,1229400,1006900,2675600,1290800,1699000,1637700,1492800,1250400,1646800,1611700,1655700,1700700,1853000,1457400,3020400,1934500,1732600,1943500,1664500,2123700,1821000,1816100,2383100,1895900,1999400,4251200,2156300,2619000,2635400,2344500,2745000,2869400,2353200,2821100,3002900,2634700,3164500,2756200,3376500,3446700,3468000,2848800,3162400,4017000
51,500,1800,4300,8200,10800,13200,17900,26600,34300,51700,54700,50300,70800,80000,90600,84900,116200,134200,138100,122600,140300,188700,170500,228000,192700,381400,452600,249500,321400,382100,484700,313900,541400,452400,372600,395600,554800,547200,458900,491000,869500,580600,572800,1041200,929400,2071200,755600,714100,951900,995900,982400,812300,1034500,1396400,991100,1247400,1184200,1014500,2075600,1287600,1722500,1138700,1481500,1262800,1642600,1603000,1686500,1709600,1797200,1465000,2906500,1903000,1539600,1827900,1668500,2149900,1786300,1823700,2458600,1949400,1976200,4608700,2098600,2640300,2733700,2261700,2735500,2889300,2386500,2774600,3075100,2537000,3206700,2742300,3325700,3346600,3465100,2902900,3071400,3963400
52,700,2100,4000,7800,11400,12500,16700,28000,33800,53200,51000,53400,63900,77500,91900,80800,117600,137100,146900,127600,135300,196400,173700,233400,187600,384100,453200,243000,314500,392600,624200,311000,563200,532000,377300,397900,556800,541200,464200,513100,1193600,563700,573800,1386800,968800,2168300,784200,691200,923200,951400,1094700,801900,1042100,1364700,982000,1290000,1219600,1007000,1225000,1295200,1716500,1142600,1523600,1230500,1575000,1575200,1704300,1657300,1782800,1449200,2994500,1932300,1550200,1963100,1661100,2112300,1972400,1803600,2431800,1910500,2030600,4683600,2197900,2643900,2663900,2244600,2771200,3152100,2349600,2774300,2994000,2499000,3233800,2721100,3402700,3375200,3505500,2846400,3114600,3909200
53,600,1800,4300,7000,23700,12200,19000,28200,33300,48900,49800,54700,69700,76800,92500,81300,115500,138900,143200,122100,141700,205900,173100,230300,186400,435300,435400,247300,314000,381400,422800,311300,616600,510700,367100,403600,555600,540100,446300,976100,846700,557100,568500,1577900,971400,2070100,925700,696100,893700,1219100,1304100,805500,1065100,1379200,975800,1160500,1314300,979800,1077100,1291900,1673900,1157200,1469900,1247100,1619000,1645100,1889400,1490500,1861700,1611300,2257600,1898600,1512700,1932200,1623300,2176600,2211400,1823100,2441600,1898900,2037100,4644700,2334500,2603500,2716600,2260000,2794000,2819000,2380200,2829400,3071500,2495600,3184600,2744500,3375100,3427100,3458700,2835800,3112000,3930700
54,600,1800,4400,7700,13300,12900,17000,28600,33300,52100,48900,55000,80200,74200,97600,82400,122100,138400,143900,125100,136300,198600,174100,233000,190800,581500,671100,239700,329400,394400,373100,312900,434300,688500,368700,403300,563900,539400,452600,618500,819100,570800,567000,1462900,864300,2067100,919900,689700,735400,1259000,1265100,812400,1052200,1359900,995900,1141000,1301700,1091200,1051700,1286900,1685500,1144100,1533200,1239800,1641900,1560500,1748900,1468500,2050400,1462500,2261000,1899800,1542300,1928500,1651700,2153700,2167100,1826400,2369500,1920900,2033500,4481600,2126500,2618500,2667900,2252800,2885100,2823100,2403100,2403200,3005200,2556700,3214100,2753200,3368600,3368000,3552300,2782800,3090100,3978000
55,700,1700,4500,7000,13000,12400,18500,26400,33800,48100,49400,51000,64100,77900,94800,83500,115500,134500,144200,127800,135900,197900,174600,227900,186000,512800,541100,246500,320800,392800,425400,304800,668700,530500,376200,395300,545400,531700,459400,636700,751200,575900,577600,1470100,809300,2057800,884000,695900,729200,1285000,1307700,835900,1047900,1434300,993300,1133200,1250900,1000700,1060300,1298500,1684600,1169200,1532100,1242000,1675400,1626700,1659700,1481600,2064400,1765800,2278200,1976100,1530400,1823300,1757000,2215900,2132600,1798600,2393800,1880800,2023300,3881200,2141800,2622600,2736200,2243400,2806800,2847900,2423300,2360000,2977500,2508700,3204500,2774300,3365000,3267000,3539500,2953900,3078300,3930600
56,600,2100,4200,7100,12000,12800,17700,26300,34200,52800,50600,54400,71000,86800,94600,81800,118000,131800,144300,120300,137500,196400,172700,220500,191400,295600,561400,239900,323300,389500,386500,308700,540100,457500,373300,414100,644000,535900,464400,770400,681700,567100,568100,1476600,791500,2126800,824800,692100,737600,1284200,1319800,810500,1069300,1850500,1001300,1194800,1171300,1138500,1066100,1266600,1670600,1133800,1518500,1254500,1786400,1423700,1664500,1466200,1696600,1785100,2271700,1933100,1545700,2042700,1669600,2122700,2216500,1811800,2356100,1888800,1996200,3932000,2105400,2579400,2725600,2281000,2795500,2859000,2346400,2350600,3047000,2496700,3158800,2705600,3401900,3257000,3487300,2823500,3097000,3945100
57,700,1800,4400,6900,12900,12000,16600,28800,34200,45800,50800,58300,66200,82700,96500,80100,118200,135900,141400,127300,140200,198800,169300,230100,191600,273900,480000,248700,321500,430200,377200,313300,552600,444600,368400,417000,604500,540600,462900,1658500,660400,563600,573200,1576200,817200,2130000,817400,686600,753200,1236000,1323700,862100,1076900,1394800,989100,1172800,1207900,1533200,1322400,1281000,1670800,1153900,1511300,1360800,1581200,1302000,1641800,1435500,1640000,1735000,2234800,1921600,1574900,2035200,1669600,2162100,2179100,1794200,2396400,1893000,2017200,3831600,2139700,2595600,2745000,2244500,2775000,2796000,2303700,2355900,3036400,2489700,3324200,2748300,3379200,3264400,3525900,2795800,3053800,4189200
58,1200,2000,4400,7400,12700,13300,17600,26900,33700,45900,48100,73700,69900,78900,91900,79600,119500,136100,198400,130100,141800,235000,171400,222300,188600,277800,455200,248800,316300,400300,377400,306200,564300,445500,369900,468600,702800,556500,466600,2039500,637300,640200,571900,1718400,807000,2176200,848800,679300,736400,1240600,940800,1028400,1096700,1333000,1000100,947200,1167400,1271400,1487900,1261700,1702700,1139000,1489200,1515100,1557400,1306000,1673100,1419600,1622700,1830900,2234000,1942200,1526200,2034700,1676000,2206100,2226500,1806300,2418600,1909600,1994400,4032000,2114600,2819100,2727800,2191600,2807500,2982900,2339700,2341000,2997700,2477000,3169600,2727700,3332300,3235000,3594200,2868200,3096300,4032800
59,500,2000,4500,7500,12500,13300,17200,27800,33700,69000,53000,55900,72600,89500,93800,82400,119200,133100,388400,127100,140800,200800,172000,228400,190000,282200,436500,247200,325000,428500,368500,315100,543100,455100,356100,966500,856800,541700,458600,830600,637100,694600,581800,1662700,811700,2160200,837600,684500,741500,1273300,1096700,1057100,1061900,1344100,972600,963400,1199100,1273300,1765700,1278800,1687000,1151600,1470300,1523800,1550000,1306800,1661200,1411300,1600000,1786600,2283300,1900400,1530400,2125900,1678700,2155100,2271200,1795200,2448300,1908200,2001500,3239400,2191700,2788600,2695900,2260600,2807000,2791500,2356100,2359700,3006000,2506600,3190200,2785700,3299400,3715200,3578300,2820700,3026500,3940400
60,500,2200,4300,6600,14300,12600,16300,26500,33600,53700,50200,55600,63700,79200,89700,81900,116100,134900,148000,132300,132100,213200,174400,226200,194800,262600,447100,246400,322600,402600,341700,305100,544300,450000,368600,548200,606300,538200,457700,770700,685700,564600,571500,1552200,956500,2090600,791900,1037100,839400,1246100,1012000,1459000,1177400,1321100,995800,951400,1179200,1222000,3035200,1319300,1706400,1170700,1470300,1516100,1598500,1304600,1662100,1375300,1617800,1725200,2301700,1946700,1533100,1976500,1669300,2109900,2211500,1807700,2398700,1919500,1995000,3640000,2129700,2633700,2747600,2240500,3121900,2740900,2390900,2366000,3018300,2534400,3197300,2703800,3388700,3345700,3477300,2822400,3080400,3896300
